발생일시,사망자수,부상자수,중상자수,경상자수,부상신고자수,시도,시군구,사고유형_대분류,사고유형_중분류,가해자법규위반,가해자_당사자종별,피해자_당사자종별,도로형태id,사고id
2019-04-26 09:00:00+09,1,0,0,0,0,경기,이천시,차대차,기타,기타,자전거,승용차,1,971
2019-04-26 12:00:00+09,1,3,0,3,0,전남,순천시,차대차,추돌,안전거리 미확보,화물차,화물차,5,972
2019-04-26 12:00:00+09,1,0,0,0,0,전남,영암군,차대사람,횡단중,안전운전 의무 불이행,화물차,보행자,1,973
2019-04-26 12:00:00+09,1,0,0,0,0,경남,창원시,차대사람,횡단중,보행자 보호의무 위반,화물차,보행자,3,974
2019-04-26 16:00:00+09,1,0,0,0,0,충북,진천군,차대차,측면충돌,교차로 통행방법 위반,이륜차,승용차,1,975
2019-04-26 20:00:00+09,1,0,0,0,0,경기,용인시,차대사람,횡단중,안전운전 의무 불이행,승용차,보행자,5,976
2019-04-26 20:00:00+09,1,0,0,0,0,인천,옹진군,차량단독,기타,안전운전 의무 불이행,화물차,없음,1,977
2019-04-26 21:00:00+09,1,0,0,0,0,부산,사상구,차대사람,횡단중,안전운전 의무 불이행,승용차,보행자,3,978
2019-04-26 21:00:00+09,1,3,1,1,1,경기,성남시,차대차,추돌,안전거리 미확보,화물차,승용차,5,979
2019-04-27 02:00:00+09,1,0,0,0,0,대구,수성구,차대차,추돌,안전운전 의무 불이행,화물차,화물차,5,980
2019-04-27 06:00:00+09,1,0,0,0,0,충북,청주시,차량단독,공작물충돌,안전운전 의무 불이행,승용차,없음,5,981
2019-04-27 06:00:00+09,1,0,0,0,0,대구,중구,차대사람,기타,안전운전 의무 불이행,승용차,보행자,5,982
2019-04-27 09:00:00+09,1,1,1,0,0,전북,무주군,차대차,측면충돌,안전운전 의무 불이행,승용차,농기계,5,983
2019-04-27 12:00:00+09,1,0,0,0,0,경북,안동시,차대차,기타,안전운전 의무 불이행,이륜차,승용차,2,984
2019-04-27 21:00:00+09,1,3,3,0,0,충북,충주시,차대차,정면충돌,중앙선 침범,승용차,화물차,5,985
2019-04-28 00:00:00+09,1,0,0,0,0,경북,구미시,차량단독,공작물충돌,안전운전 의무 불이행,승용차,없음,5,986
2019-04-28 00:00:00+09,1,0,0,0,0,울산,울주군,차대사람,횡단중,신호위반,승용차,보행자,1,987
2019-04-28 02:00:00+09,1,0,0,0,0,충북,충주시,차대사람,횡단중,안전운전 의무 불이행,승용차,보행자,5,988
2019-04-28 02:00:00+09,1,4,0,4,0,전남,진도군,차대차,정면충돌,중앙선 침범,승용차,승용차,5,989
2019-04-28 03:00:00+09,1,1,1,0,0,부산,사하구,차대차,측면충돌,신호위반,이륜차,승용차,1,990
2019-04-28 14:00:00+09,1,0,0,0,0,강원,홍천군,차량단독,전도,안전운전 의무 불이행,이륜차,없음,5,991
2019-04-28 18:00:00+09,1,0,0,0,0,전북,전주시,차대차,측면충돌,안전운전 의무 불이행,승용차,이륜차,5,992
2019-04-28 18:00:00+09,1,0,0,0,0,경북,안동시,차량단독,도로이탈,안전운전 의무 불이행,농기계,없음,5,993
2019-04-29 00:00:00+09,1,0,0,0,0,충북,충주시,차량단독,주/정차차량 충돌,안전운전 의무 불이행,이륜차,건설기계,4,994
2019-04-29 05:00:00+09,1,0,0,0,0,충남,논산시,차대사람,횡단중,안전운전 의무 불이행,승합차,보행자,1,995
2019-04-29 09:00:00+09,1,0,0,0,0,인천,강화군,차대차,측면충돌,안전운전 의무 불이행,화물차,이륜차,5,996
2019-04-29 10:00:00+09,1,0,0,0,0,강원,횡성군,차량단독,도로이탈,안전운전 의무 불이행,농기계,없음,5,997
2019-04-29 10:00:00+09,1,0,0,0,0,충북,청주시,차량단독,공작물충돌,안전운전 의무 불이행,승용차,없음,5,998
2019-04-29 11:00:00+09,1,0,0,0,0,경기,평택시,차대차,기타,안전거리 미확보,이륜차,화물차,5,999
2019-04-29 11:00:00+09,1,0,0,0,0,경북,경주시,차량단독,공작물충돌,안전운전 의무 불이행,화물차,없음,5,1000
2019-04-29 11:00:00+09,1,0,0,0,0,울산,울주군,차량단독,주/정차차량 충돌,안전운전 의무 불이행,승용차,승용차,5,1001
2019-04-29 14:00:00+09,1,0,0,0,0,충북,음성군,차량단독,공작물충돌,안전운전 의무 불이행,이륜차,없음,5,1002
2019-04-29 14:00:00+09,1,0,0,0,0,충남,홍성군,차량단독,전복,안전운전 의무 불이행,농기계,없음,5,1003
2019-04-29 14:00:00+09,1,1,0,1,0,전남,영광군,차대차,측면충돌,과속,화물차,농기계,1,1004
2019-04-30 00:00:00+09,1,1,1,0,0,충북,청주시,차대차,추돌,안전운전 의무 불이행,승용차,화물차,5,1005
2019-04-30 02:00:00+09,1,0,0,0,0,충북,청주시,차대사람,횡단중,과속,승용차,보행자,5,1006
2019-04-30 04:00:00+09,1,0,0,0,0,경기,용인시,차대사람,차도통행중,안전운전 의무 불이행,화물차,보행자,5,1007
2019-04-30 13:00:00+09,1,0,0,0,0,충북,괴산군,차대사람,기타,안전운전 의무 불이행,승용차,보행자,2,1008
2019-04-30 14:00:00+09,1,0,0,0,0,전북,김제시,차대차,측면충돌,교차로 통행방법 위반,원동기장치자전거,승용차,1,1009
2019-04-30 14:00:00+09,1,0,0,0,0,제주,제주시,차대사람,횡단중,안전운전 의무 불이행,승용차,보행자,5,1010
2019-04-30 15:00:00+09,1,0,0,0,0,충북,보은군,차대차,정면충돌,중앙선 침범,이륜차,건설기계,1,1011
2019-04-30 17:00:00+09,1,2,0,2,0,경기,평택시,차대차,측면충돌,신호위반,승용차,승용차,1,1012
2019-04-30 17:00:00+09,1,0,0,0,0,전북,군산시,차대차,기타,신호위반,자전거,화물차,1,1013
2019-04-30 20:00:00+09,1,0,0,0,0,대전,서구,차대사람,횡단중,안전운전 의무 불이행,승용차,보행자,1,1014
2019-05-01 01:00:00+09,1,0,0,0,0,경남,창원시,차대사람,차도통행중,과속,승용차,보행자,6,1015
2019-05-01 01:00:00+09,1,0,0,0,0,인천,부평구,차대사람,횡단중,안전운전 의무 불이행,승용차,보행자,5,1016
2019-05-01 07:00:00+09,1,0,0,0,0,인천,계양구,차대사람,횡단중,안전운전 의무 불이행,승용차,보행자,5,1017
2019-05-01 12:00:00+09,1,0,0,0,0,경북,군위군,차량단독,도로이탈,안전운전 의무 불이행,이륜차,없음,5,1018
2019-05-01 13:00:00+09,1,0,0,0,0,서울,성동구,차대사람,횡단중,신호위반,승용차,보행자,3,1019
2019-05-01 16:00:00+09,1,0,0,0,0,경북,포항시,차량단독,전도,안전운전 의무 불이행,농기계,없음,5,1020
2019-05-01 19:00:00+09,1,0,0,0,0,충북,청주시,차대사람,차도통행중,안전운전 의무 불이행,승용차,보행자,5,1021
2019-05-01 20:00:00+09,1,0,0,0,0,경기,하남시,차대차,정면충돌,교차로 통행방법 위반,승용차,이륜차,1,1022
2019-05-01 21:00:00+09,1,2,0,1,1,대전,서구,차대차,정면충돌,신호위반,이륜차,승용차,1,1023
2019-05-01 22:00:00+09,1,0,0,0,0,경기,용인시,차대사람,횡단중,안전운전 의무 불이행,승용차,보행자,4,1024
2019-05-01 23:00:00+09,1,0,0,0,0,전북,군산시,차대차,추돌,안전운전 의무 불이행,승용차,승용차,5,1025
2019-05-02 00:00:00+09,1,0,0,0,0,대구,동구,차대차,추돌,안전운전 의무 불이행,승용차,이륜차,5,1026
2019-05-02 01:00:00+09,1,0,0,0,0,경기,부천시,차대사람,기타,안전운전 의무 불이행,승용차,보행자,5,1027
2019-05-02 08:00:00+09,1,4,3,1,0,강원,홍천군,차대차,측면충돌,중앙선 침범,승용차,화물차,5,1028
2019-05-02 09:00:00+09,1,0,0,0,0,경북,청도군,차량단독,전도,안전운전 의무 불이행,농기계,없음,6,1029
2019-05-02 14:00:00+09,1,0,0,0,0,서울,서대문구,차대차,측면충돌,안전운전 의무 불이행,승용차,이륜차,5,1030
2019-05-02 15:00:00+09,1,1,0,1,0,강원,철원군,차대차,측면충돌,기타,화물차,건설기계,1,1031
2019-05-02 16:00:00+09,1,0,0,0,0,강원,춘천시,차대사람,기타,안전운전 의무 불이행,화물차,보행자,5,1032
2019-05-02 16:00:00+09,1,1,0,1,0,충남,논산시,차량단독,공작물충돌,안전운전 의무 불이행,승용차,없음,5,1033
2019-05-02 16:00:00+09,1,0,0,0,0,전북,군산시,차대차,측면충돌,신호위반,건설기계,자전거,3,1034
2019-05-02 16:00:00+09,1,0,0,0,0,대전,서구,차대사람,기타,안전운전 의무 불이행,승용차,보행자,1,1035
2019-05-02 19:00:00+09,2,0,0,0,0,전북,김제시,차대차,추돌,안전운전 의무 불이행,승용차,농기계,5,1036
2019-05-02 20:00:00+09,1,0,0,0,0,충북,충주시,차대사람,횡단중,안전운전 의무 불이행,화물차,보행자,2,1037
2019-05-03 02:00:00+09,1,0,0,0,0,서울,광진구,차대사람,기타,안전운전 의무 불이행,승용차,보행자,7,1038
2019-05-03 02:00:00+09,1,0,0,0,0,경기,용인시,차대사람,기타,안전운전 의무 불이행,승용차,보행자,1,1039
2019-05-03 03:00:00+09,1,0,0,0,0,경기,수원시,차대사람,횡단중,과속,승용차,보행자,2,1040
2019-05-03 03:00:00+09,1,0,0,0,0,충북,청주시,차량단독,공작물충돌,안전운전 의무 불이행,이륜차,없음,5,1041
2019-05-03 07:00:00+09,1,0,0,0,0,강원,원주시,차량단독,전도,안전운전 의무 불이행,자전거,없음,2,1042
2019-05-03 07:00:00+09,1,1,1,0,0,경북,청송군,차대차,측면충돌,기타,이륜차,승용차,5,1043
2019-05-03 08:00:00+09,1,0,0,0,0,충남,아산시,차량단독,공작물충돌,안전운전 의무 불이행,화물차,없음,5,1044
2019-05-03 10:00:00+09,1,0,0,0,0,충남,태안군,차량단독,기타,안전운전 의무 불이행,자전거,없음,5,1045
2019-05-03 17:00:00+09,1,0,0,0,0,부산,사상구,차대사람,횡단중,안전운전 의무 불이행,승용차,보행자,5,1046
2019-05-03 17:00:00+09,1,0,0,0,0,경북,김천시,차대사람,횡단중,보행자 보호의무 위반,화물차,보행자,3,1047
2019-05-04 01:00:00+09,1,2,0,2,0,서울,양천구,차대차,추돌,과속,승용차,화물차,2,1048
2019-05-04 01:00:00+09,1,0,0,0,0,경기,안양시,차대차,추돌,안전운전 의무 불이행,이륜차,승용차,5,1049
2019-05-04 07:00:00+09,1,0,0,0,0,경남,의령군,차대사람,차도통행중,중앙선 침범,화물차,보행자,2,1050
2019-05-04 10:00:00+09,1,0,0,0,0,경북,영덕군,차대차,측면충돌,기타,화물차,화물차,1,1051
2019-05-04 11:00:00+09,1,0,0,0,0,부산,강서구,차대차,후진중충돌,안전운전 의무 불이행,건설기계,자전거,5,1052
2019-05-04 11:00:00+09,1,0,0,0,0,경북,경주시,차대사람,횡단중,안전운전 의무 불이행,승용차,보행자,6,1053
2019-05-04 11:00:00+09,1,0,0,0,0,경남,함양군,차량단독,전도,안전운전 의무 불이행,이륜차,없음,5,1054
2019-05-04 14:00:00+09,1,3,1,2,0,인천,서구,차대차,정면충돌,중앙선 침범,승용차,승용차,5,1055
2019-05-04 15:00:00+09,1,1,1,0,0,경기,용인시,차대차,추돌,안전운전 의무 불이행,화물차,화물차,2,1056
2019-05-05 01:00:00+09,1,0,0,0,0,경기,화성시,차대사람,횡단중,과속,이륜차,보행자,1,1057
2019-05-05 01:00:00+09,1,0,0,0,0,경남,창원시,차량단독,전복,안전운전 의무 불이행,승용차,없음,5,1058
2019-05-05 02:00:00+09,1,0,0,0,0,강원,원주시,차대사람,차도통행중,안전운전 의무 불이행,승용차,보행자,5,1059
2019-05-05 04:00:00+09,1,0,0,0,0,전남,고흥군,차대차,추돌,안전운전 의무 불이행,화물차,농기계,5,1060
2019-05-05 07:00:00+09,1,0,0,0,0,경북,성주군,차대사람,기타,안전운전 의무 불이행,화물차,보행자,1,1061
2019-05-05 11:00:00+09,1,0,0,0,0,전남,영암군,차량단독,도로이탈,안전운전 의무 불이행,농기계,없음,2,1062
2019-05-05 12:00:00+09,1,0,0,0,0,경북,안동시,차대사람,기타,보행자 보호의무 위반,승용차,보행자,5,1063
2019-05-05 16:00:00+09,1,1,0,1,0,대구,동구,차대차,측면충돌,기타,이륜차,승용차,3,1066
2019-05-05 18:00:00+09,1,3,2,1,0,전남,영암군,차대차,기타,안전운전 의무 불이행,승용차,승용차,4,1067
2019-05-05 20:00:00+09,1,0,0,0,0,충북,제천시,차대사람,횡단중,안전운전 의무 불이행,승용차,보행자,6,1068
2019-05-05 20:00:00+09,1,0,0,0,0,경기,연천군,차대사람,길가장자리구역통행중,안전운전 의무 불이행,승용차,보행자,5,1069
2019-05-05 21:00:00+09,1,0,0,0,0,경기,안산시,차량단독,기타,안전운전 의무 불이행,개인형이동수단(PM),없음,5,1070
2019-05-05 21:00:00+09,1,0,0,0,0,경남,창원시,차량단독,도로이탈,안전운전 의무 불이행,이륜차,없음,5,1071
2019-05-06 00:00:00+09,3,2,2,0,0,전남,진도군,차대차,정면충돌,중앙선 침범,승용차,승용차,5,1072
2019-05-06 01:00:00+09,1,0,0,0,0,서울,강서구,차대사람,횡단중,과속,승용차,보행자,5,1073
2019-05-06 02:00:00+09,1,0,0,0,0,서울,강서구,차대사람,횡단중,안전운전 의무 불이행,승용차,보행자,5,1074
2019-05-06 03:00:00+09,1,0,0,0,0,경기,김포시,차대차,추돌,과속,승용차,승용차,5,1075
2019-05-06 05:00:00+09,1,0,0,0,0,경기,성남시,차량단독,기타,안전운전 의무 불이행,이륜차,없음,5,1076
2019-05-06 11:00:00+09,1,0,0,0,0,경북,영천시,차대차,측면충돌,교차로 통행방법 위반,화물차,이륜차,1,1077
2019-05-06 14:00:00+09,1,0,0,0,0,강원,춘천시,차대사람,횡단중,보행자 보호의무 위반,특수차,보행자,3,1078
2019-05-06 19:00:00+09,1,0,0,0,0,경남,밀양시,차대사람,차도통행중,안전운전 의무 불이행,화물차,보행자,5,1079
2019-05-06 22:00:00+09,1,1,0,1,0,전남,나주시,차량단독,공작물충돌,안전운전 의무 불이행,승용차,없음,5,1080
2019-05-07 05:00:00+09,1,0,0,0,0,경기,구리시,차량단독,기타,안전운전 의무 불이행,이륜차,없음,5,1081
2019-05-07 06:00:00+09,1,0,0,0,0,서울,성동구,차대사람,횡단중,보행자 보호의무 위반,승용차,보행자,3,1082
2019-05-07 07:00:00+09,1,0,0,0,0,전북,부안군,차량단독,공작물충돌,안전운전 의무 불이행,화물차,없음,5,1083
2019-05-07 08:00:00+09,1,1,0,1,0,인천,계양구,차대차,측면충돌,안전운전 의무 불이행,승용차,화물차,1,1084
2019-05-07 09:00:00+09,1,3,1,2,0,서울,마포구,차대차,정면충돌,중앙선 침범,승용차,승용차,5,1085
2019-05-07 09:00:00+09,1,0,0,0,0,서울,강서구,차대사람,횡단중,안전운전 의무 불이행,승합차,보행자,5,1086
2019-05-07 09:00:00+09,1,0,0,0,0,대구,수성구,차량단독,공작물충돌,안전운전 의무 불이행,화물차,없음,1,1087
2019-05-07 10:00:00+09,1,0,0,0,0,전북,군산시,차대차,측면충돌,기타,농기계,화물차,2,1088
2019-05-07 11:00:00+09,1,1,0,1,0,경북,구미시,차대차,기타,과속,승용차,승용차,5,1089
2019-05-07 12:00:00+09,1,0,0,0,0,서울,종로구,차대차,기타,안전운전 의무 불이행,자전거,화물차,5,1090
2019-05-07 12:00:00+09,1,0,0,0,0,서울,마포구,차대사람,횡단중,신호위반,건설기계,보행자,5,1091
2019-05-07 13:00:00+09,1,0,0,0,0,경기,하남시,차대사람,횡단중,보행자 보호의무 위반,화물차,보행자,3,1092
2019-05-07 14:00:00+09,1,0,0,0,0,경남,창녕군,차대차,측면충돌,신호위반,승용차,건설기계,1,1093
2019-05-07 14:00:00+09,1,0,0,0,0,인천,강화군,차대차,측면충돌,안전운전 의무 불이행,승용차,원동기장치자전거,5,1094
2019-05-07 15:00:00+09,1,0,0,0,0,서울,성동구,차대차,측면충돌,안전운전 의무 불이행,원동기장치자전거,승용차,1,1095
2019-05-07 15:00:00+09,1,0,0,0,0,경기,김포시,차대차,기타,과속,승용차,자전거,5,1096
2019-05-07 16:00:00+09,1,0,0,0,0,경기,동두천시,차대차,측면충돌,신호위반,원동기장치자전거,승용차,1,1097
2019-05-07 17:00:00+09,1,0,0,0,0,서울,강서구,차대사람,차도통행중,기타,승용차,보행자,5,1098
2019-05-07 20:00:00+09,2,0,0,0,0,대전,서구,차대사람,횡단중,보행자 보호의무 위반,승용차,보행자,3,1099
2019-05-08 02:00:00+09,1,0,0,0,0,경기,고양시,차대차,추돌,안전운전 의무 불이행,이륜차,특수차,5,1100
2019-05-08 05:00:00+09,1,1,0,1,0,충남,천안시,차대차,추돌,안전운전 의무 불이행,화물차,화물차,5,1101
2019-05-08 10:00:00+09,1,0,0,0,0,경북,김천시,차대사람,횡단중,안전운전 의무 불이행,승용차,보행자,1,1102
2019-05-08 13:00:00+09,1,0,0,0,0,대전,유성구,차대사람,차도통행중,중앙선 침범,승용차,보행자,5,1103
2019-05-08 17:00:00+09,1,0,0,0,0,경기,포천시,차대차,측면충돌,안전운전 의무 불이행,승용차,자전거,1,1104
2019-05-08 23:00:00+09,1,2,0,2,0,대전,동구,차대차,추돌,안전거리 미확보,화물차,승용차,5,1105
2019-05-09 00:00:00+09,1,0,0,0,0,대구,달서구,차대사람,횡단중,과속,승용차,보행자,4,1106
2019-05-09 03:00:00+09,1,0,0,0,0,전남,순천시,차대차,기타,안전운전 의무 불이행,승용차,화물차,5,1107
2019-05-09 07:00:00+09,1,0,0,0,0,부산,남구,차량단독,공작물충돌,안전운전 의무 불이행,승용차,없음,5,1108
2019-05-09 09:00:00+09,1,2,0,2,0,강원,인제군,차대차,정면충돌,중앙선 침범,승용차,승용차,4,1109
2019-05-09 13:00:00+09,1,0,0,0,0,경기,오산시,차대사람,횡단중,보행자 보호의무 위반,화물차,보행자,3,1110
2019-05-09 15:00:00+09,1,0,0,0,0,서울,은평구,차대사람,기타,안전운전 의무 불이행,화물차,보행자,5,1111
2019-05-09 16:00:00+09,1,0,0,0,0,전북,남원시,차대차,기타,안전운전 의무 불이행,승합차,자전거,5,1112
2019-05-09 21:00:00+09,1,1,0,1,0,경기,광주시,차대사람,횡단중,안전운전 의무 불이행,승용차,보행자,5,1113
2019-05-09 23:00:00+09,1,2,1,1,0,충북,청주시,차대차,기타,안전운전 의무 불이행,승용차,화물차,5,1114
2019-05-10 06:00:00+09,1,0,0,0,0,부산,부산진구,차대사람,기타,기타,화물차,보행자,4,1115
2019-05-10 12:00:00+09,1,0,0,0,0,대전,대덕구,차량단독,기타,안전운전 의무 불이행,승용차,없음,5,1116
2019-05-10 14:00:00+09,1,0,0,0,0,전남,영암군,차대차,측면충돌,신호위반,원동기장치자전거,화물차,2,1117
2019-05-10 15:00:00+09,1,1,0,1,0,경기,평택시,차대차,기타,신호위반,원동기장치자전거,승용차,1,1118
2019-05-10 15:00:00+09,1,0,0,0,0,전북,무주군,차대차,정면충돌,중앙선 침범,화물차,원동기장치자전거,5,1119
